EPI_ISL_5601218,21A (Delta)
EPI_ISL_5601366,21A (Delta)
EPI_ISL_5601531,21A (Delta)
EPI_ISL_5856022,21A (Delta)
EPI_ISL_5333298,21A (Delta)
EPI_ISL_5333320,21A (Delta)
EPI_ISL_5333333,21A (Delta)
EPI_ISL_5333341,21A (Delta)
EPI_ISL_5333342,21A (Delta)
EPI_ISL_5600000,21A (Delta)
EPI_ISL_5600098,21A (Delta)
EPI_ISL_5600896,21A (Delta)
EPI_ISL_5600952,21A (Delta)
EPI_ISL_5601175,21A (Delta)
EPI_ISL_5601428,21A (Delta)
EPI_ISL_5601467,21A (Delta)
EPI_ISL_5601479,21A (Delta)
EPI_ISL_5601485,21A (Delta)
EPI_ISL_5601488,21A (Delta)
EPI_ISL_5601614,21A (Delta)
EPI_ISL_5601615,21A (Delta)
EPI_ISL_5601642,21A (Delta)
EPI_ISL_5601708,21A (Delta)
EPI_ISL_5856058,21A (Delta)
EPI_ISL_5856070,21A (Delta)
EPI_ISL_5856079,21A (Delta)
EPI_ISL_5856111,21A (Delta)
EPI_ISL_5856153,21A (Delta)
EPI_ISL_5856158,21A (Delta)
EPI_ISL_5856162,21A (Delta)
EPI_ISL_960304,UNKNOWN
EPI_ISL_7243539,21A (Delta)
EPI_ISL_7243558,21A (Delta)
EPI_ISL_7261999,21A (Delta)
EPI_ISL_7262898,21A (Delta)
EPI_ISL_7262900,21A (Delta)
EPI_ISL_7263174,21A (Delta)
EPI_ISL_7263181,21A (Delta)
EPI_ISL_7263187,21A (Delta)
EPI_ISL_7263190,21A (Delta)
EPI_ISL_7263191,21A (Delta)
EPI_ISL_7932534,21A (Delta)
EPI_ISL_7932564,21A (Delta)
EPI_ISL_7932622,21A (Delta)
EPI_ISL_7932631,21A (Delta)
EPI_ISL_7932662,21A (Delta)
EPI_ISL_7932750,21A (Delta)
EPI_ISL_7932751,21A (Delta)
EPI_ISL_7997415,21A (Delta)
EPI_ISL_7997447,21A (Delta)
EPI_ISL_7997452,21A (Delta)
EPI_ISL_7997466,21A (Delta)
EPI_ISL_7997468,21A (Delta)
EPI_ISL_7997470,21A (Delta)
EPI_ISL_7997471,21A (Delta)
EPI_ISL_8417325,21A (Delta)
EPI_ISL_8417329,21A (Delta)
EPI_ISL_8849096,21A (Delta)
EPI_ISL_9458875,21A (Delta)
EPI_ISL_9458880,21A (Delta)
EPI_ISL_9458883,21A (Delta)
EPI_ISL_9463854,21A (Delta)
EPI_ISL_9477484,21A (Delta)
EPI_ISL_9477489,21A (Delta)
EPI_ISL_9477499,21A (Delta)
EPI_ISL_9477506,21A (Delta)
EPI_ISL_9477521,21A (Delta)
EPI_ISL_9477535,21A (Delta)
EPI_ISL_9477553,21A (Delta)
EPI_ISL_9482818,21A (Delta)
EPI_ISL_9482820,21A (Delta)
EPI_ISL_9482831,21A (Delta)
EPI_ISL_9482833,21A (Delta)
EPI_ISL_9482837,21A (Delta)
EPI_ISL_9513038,21A (Delta)
EPI_ISL_9513043,21A (Delta)
EPI_ISL_9513045,21A (Delta)
EPI_ISL_9513053,21A (Delta)
EPI_ISL_9513055,21A (Delta)
EPI_ISL_9513056,21A (Delta)
EPI_ISL_9513067,21A (Delta)
EPI_ISL_9513069,21A (Delta)
EPI_ISL_9513070,21A (Delta)
EPI_ISL_9513073,21A (Delta)
EPI_ISL_9513074,21A (Delta)
